id,ride_id,customer_id,driver_id,pickup_area,dropoff_area,ride_start_time,ride_end_time,ride_duration_minutes,distance_km,fare_bdt,driver_rating,customer_rating,ride_status,cancellation_reason,payment_method
800,R_200800,C_3725,D_3518,Uttara,Old Dhaka,2024-04-22 03:03:00,2024-04-22 03:33:00,30,12.69,382.19,3.2,3.5,Completed,,bKash
801,R_200801,C_2414,D_3130,Cantonment,Gulshan,2024-05-25 23:15:00,2024-05-25 23:29:00,14,3.02,124.15,4.8,3.7,Completed,,Nagad
802,R_200802,C_2989,D_3301,Mirpur,Motijheel,2024-07-12 05:21:00,2024-07-12 05:39:00,18,8.07,184.42,3.7,3.9,Completed,,bKash
803,R_200803,C_3785,D_3297,Baridhara,Bashundhara R/A,2024-01-08 19:13:00,2024-01-08 20:23:00,70,14.18,439.51,3.7,4.3,Completed,,bKash
804,R_200804,C_2724,D_3521,Rampura,Old Dhaka,2024-08-10 20:45:00,2024-08-10 21:53:00,68,18.5,496.18,4.2,4.7,Completed,,Card
805,R_200805,C_3574,D_3327,Baridhara,Uttara,2024-10-19 22:07:00,2024-10-19 22:38:00,31,9.18,233.48,3.6,3.7,Completed,,Card
806,R_200806,C_3122,D_3499,Bashundhara R/A,Dhanmondi,2024-10-06 14:01:00,2024-10-06 14:19:00,18,7.73,223.78,3.4,4.7,Completed,,Cash
807,R_200807,C_4452,D_3041,Savar,Farmgate,2024-03-31 17:59:00,2024-03-31 18:07:00,8,2.24,86.85,3.9,3.9,Completed,,bKash
808,R_200808,C_3209,D_3113,Rampura,Savar,2024-10-31 09:03:00,2024-10-31 10:11:00,68,17.07,524.21,4.5,3.2,Completed,,Cash
809,R_200809,C_2912,D_3077,Motijheel,Uttara,2024-04-16 13:42:00,2024-04-16 14:52:00,70,25.3,511.65,4.8,3.1,Completed,,Nagad
810,R_200810,C_3301,D_3195,Cantonment,Farmgate,2024-01-28 03:57:00,2024-01-28 04:03:00,6,1.48,74.5,3.4,3.4,Completed,,bKash
811,R_200811,C_2767,D_3509,Banani,Uttara,2024-09-21 03:03:00,2024-09-21 04:14:00,71,29.21,808.54,3.1,4.1,Completed,,Pathao Pay
812,R_200812,C_2159,D_3429,Rampura,Banani,2024-02-21 11:19:00,2024-02-21 11:54:00,35,12.33,326.73,3.4,3.6,Completed,,Card
813,R_200813,C_3987,D_3502,Baridhara,Khilgaon,2024-06-14 04:37:00,2024-06-14 05:43:00,66,17.14,392.81,4.8,4.5,Completed,,bKash
814,R_200814,C_3333,D_3254,Khilgaon,Mohakhali,2024-11-02 18:30:00,2024-11-02 18:49:00,19,5.2,141,4.8,4.7,Completed,,Nagad
815,R_200815,C_3688,D_3241,Gulshan,Banani,2024-08-16 07:46:00,2024-08-16 08:43:00,57,11.2,330.56,3.6,3.8,Completed,,bKash
816,R_200816,C_3068,D_3056,Banani,Bashundhara R/A,2024-09-10 13:19:00,2024-09-10 13:29:00,10,2.63,91.72,3.3,3.4,Completed,,Nagad
817,R_200817,C_3351,D_3133,Old Dhaka,Farmgate,2024-12-21 00:58:00,2024-12-21 01:51:00,53,10.83,324.77,4.5,4.1,Completed,,Nagad
818,R_200818,C_2863,D_3371,Farmgate,Dhanmondi,2024-10-12 06:34:00,2024-10-12 07:08:00,34,8.78,202.52,3.8,4.1,Completed,,Cash
819,R_200819,C_2148,D_3021,Baridhara,Farmgate,2024-11-09 07:34:00,2024-11-09 08:41:00,67,12.82,294.8,4.3,4.4,Completed,,Cash
820,R_200820,C_3548,D_3672,Mohakhali,Uttara,2024-08-15 21:55:00,2024-08-15 23:04:00,69,25.87,730.64,3,4.7,Completed,,Pathao Pay
821,R_200821,C_2392,D_3603,Baridhara,Mohakhali,2024-09-23 04:05:00,2024-09-23 04:51:00,46,13.56,391.1,3.9,3.2,Canceled,Incorrect pickup location,bKash
822,R_200822,C_3543,D_3299,Mohakhali,Mirpur,2024-09-09 10:24:00,2024-09-09 11:30:00,66,16.95,478.2,3.8,5,Completed,,Card
823,R_200823,C_4239,D_3111,Bashundhara R/A,Dhanmondi,2024-03-11 23:34:00,2024-03-12 00:08:00,34,10.22,264.61,3.6,3.3,Completed,,Cash
824,R_200824,C_2391,D_3575,Uttara,Dhanmondi,2024-04-25 05:44:00,2024-04-25 06:07:00,23,6.64,216.77,4.7,4.5,Completed,,bKash
825,R_200825,C_3033,D_3422,Banani,Rampura,2024-07-12 19:57:00,2024-07-12 20:54:00,57,23.67,526.41,4.1,4,Completed,,Pathao Pay
826,R_200826,C_3319,D_3473,Rampura,Bashundhara R/A,2024-04-12 06:05:00,2024-04-12 06:20:00,15,6.43,170.14,3.3,3,Completed,,Cash
827,R_200827,C_2681,D_3203,Bashundhara R/A,Cantonment,2024-11-03 22:03:00,2024-11-03 23:11:00,68,15.37,454.54,4.5,4.1,Completed,,Card
828,R_200828,C_2482,D_3446,Banani,Rampura,2024-01-20 15:26:00,2024-01-20 16:18:00,52,17.28,371.25,4.4,4.6,Canceled,Traffic,Nagad
829,R_200829,C_4477,D_3258,Bashundhara R/A,Dhanmondi,2024-07-15 00:13:00,2024-07-15 00:35:00,22,4.94,160.79,3.6,3.4,Completed,,Cash
830,R_200830,C_3278,D_3193,Dhanmondi,Rampura,2024-11-13 06:30:00,2024-11-13 06:47:00,17,3.34,102.03,3.7,4.1,Completed,,Cash
831,R_200831,C_2790,D_3282,Banani,Cantonment,2024-05-27 05:13:00,2024-05-27 06:05:00,52,18.13,439.17,4.1,4.3,Completed,,Pathao Pay
832,R_200832,C_2422,D_3222,Banani,Uttara,2024-08-19 05:53:00,2024-08-19 07:04:00,71,24.04,680.31,4.5,4.2,Completed,,Nagad
833,R_200833,C_3940,D_3215,Uttara,Gulshan,2024-09-04 17:54:00,2024-09-04 18:17:00,23,5.03,139.24,3.2,4.9,Completed,,bKash
834,R_200834,C_3743,D_3681,Bashundhara R/A,Motijheel,2024-07-30 07:11:00,2024-07-30 07:46:00,35,11.59,288.81,3.9,3.6,Completed,,Nagad
835,R_200835,C_2321,D_3620,Cantonment,Dhanmondi,2024-10-07 03:06:00,2024-10-07 03:29:00,23,9.36,261.24,4.6,4.4,Completed,,bKash
836,R_200836,C_3427,D_3183,Gulshan,Cantonment,2024-06-27 09:10:00,2024-06-27 09:59:00,49,18.46,410.83,5,4.9,Completed,,Pathao Pay
837,R_200837,C_2044,D_3201,Bashundhara R/A,Motijheel,2024-04-06 17:59:00,2024-04-06 18:43:00,44,11.82,380.3,4,3,Completed,,Card
838,R_200838,C_3961,D_3408,Gulshan,Rampura,2024-01-06 15:42:00,2024-01-06 15:54:00,12,5.31,185.31,4.9,5,Completed,,bKash
839,R_200839,C_2712,D_3485,Rampura,Cantonment,2024-02-04 06:08:00,2024-02-04 06:17:00,9,2.52,98.16,4.4,3.4,Completed,,Cash
840,R_200840,C_3719,D_3123,Gulshan,Bashundhara R/A,2024-02-09 01:56:00,2024-02-09 02:13:00,17,7,186.36,4.3,4.5,Completed,,Card
841,R_200841,C_2694,D_3601,Rampura,Motijheel,2024-04-11 23:17:00,2024-04-12 00:15:00,58,23.56,634.7,4.7,4,Completed,,Cash
842,R_200842,C_2707,D_3455,Gulshan,Banani,2024-02-24 17:15:00,2024-02-24 18:12:00,57,12.92,385.11,3,3.5,Completed,,Card
843,R_200843,C_3910,D_3582,Cantonment,Rampura,2024-11-17 05:00:00,2024-11-17 05:16:00,16,3.38,99.1,3.4,4.2,Canceled,Customer changed mind,Cash
844,R_200844,C_2891,D_3654,Motijheel,Bashundhara R/A,2024-11-20 00:44:00,2024-11-20 01:13:00,29,11.07,323.52,3.8,3.6,Completed,,Nagad
845,R_200845,C_3293,D_3424,Dhanmondi,Cantonment,2024-09-26 15:03:00,2024-09-26 15:30:00,27,12,282.14,3.2,3.7,Completed,,Nagad
846,R_200846,C_3842,D_3647,Khilgaon,Cantonment,2024-10-05 22:06:00,2024-10-05 23:00:00,54,11.99,337.52,3.9,4.3,Completed,,Card
847,R_200847,C_2850,D_3351,Rampura,Farmgate,2024-03-24 00:09:00,2024-03-24 00:25:00,16,5.1,129.06,3.5,4.8,Completed,,Pathao Pay
848,R_200848,C_3947,D_3144,Bashundhara R/A,Old Dhaka,2024-07-19 12:23:00,2024-07-19 12:32:00,9,2.4,73.39,4.8,3.3,Completed,,Card
849,R_200849,C_2411,D_3192,Savar,Motijheel,2024-07-28 18:30:00,2024-07-28 18:58:00,28,10.73,282,4.2,4.4,Completed,,bKash
850,R_200850,C_2998,D_3259,Rampura,Motijheel,2024-02-28 13:29:00,2024-02-28 14:25:00,56,14.62,471.02,4.5,4.8,Completed,,bKash
851,R_200851,C_3745,D_3276,Old Dhaka,Mohakhali,2024-03-03 23:49:00,2024-03-04 00:15:00,26,11.15,358.63,4.9,3.4,Canceled,Customer changed mind,Pathao Pay
852,R_200852,C_3365,D_3056,Mirpur,Banani,2024-10-20 12:30:00,2024-10-20 12:56:00,26,7.91,228.9,3.3,3.6,Completed,,Pathao Pay
853,R_200853,C_3789,D_3093,Rampura,Dhanmondi,2024-10-14 02:24:00,2024-10-14 03:16:00,52,9.43,209.77,4.1,3.8,Completed,,bKash
854,R_200854,C_3542,D_3475,Rampura,Dhanmondi,2024-11-12 11:51:00,2024-11-12 12:13:00,22,6.34,164.67,4.3,4.7,Completed,,Nagad
855,R_200855,C_2294,D_3356,Bashundhara R/A,Khilgaon,2024-03-06 23:45:00,2024-03-07 00:12:00,27,10.46,261.41,4.6,4.2,Completed,,Cash
856,R_200856,C_2943,D_3142,Bashundhara R/A,Dhanmondi,2024-12-09 17:40:00,2024-12-09 17:56:00,16,4.35,140.96,3.6,3.8,Completed,,Cash
857,R_200857,C_3070,D_3432,Uttara,Mohakhali,2024-01-17 07:06:00,2024-01-17 08:10:00,64,25.45,598.51,4.3,3.8,Completed,,Pathao Pay
858,R_200858,C_3307,D_3132,Old Dhaka,Farmgate,2024-06-18 02:30:00,2024-06-18 03:37:00,67,23.89,650.6,3.1,3.8,Completed,,Cash
859,R_200859,C_4473,D_3462,Farmgate,Motijheel,2024-05-03 01:38:00,2024-05-03 02:51:00,73,32.29,648.07,3.8,4.5,Completed,,Cash
860,R_200860,C_2616,D_3008,Motijheel,Savar,2024-01-04 05:43:00,2024-01-04 06:53:00,70,27.96,776.51,3.1,3.6,Completed,,bKash
861,R_200861,C_3886,D_3376,Gulshan,Savar,2024-02-29 02:36:00,2024-02-29 03:35:00,59,16,381.24,4.1,3.4,Completed,,Cash
862,R_200862,C_3830,D_3333,Banani,Khilgaon,2024-12-13 04:52:00,2024-12-13 05:01:00,9,2.91,89.72,4.1,3.3,Completed,,bKash
863,R_200863,C_3766,D_3282,Motijheel,Bashundhara R/A,2024-01-14 04:44:00,2024-01-14 05:56:00,72,24.02,470.61,3.1,4.2,Completed,,Cash
864,R_200864,C_3565,D_3525,Rampura,Mirpur,2024-07-12 03:12:00,2024-07-12 04:11:00,59,17,378.46,4.4,4.5,Completed,,bKash
865,R_200865,C_2477,D_3197,Old Dhaka,Banani,2024-07-29 04:27:00,2024-07-29 05:03:00,36,13.23,277.36,3.4,4.9,Completed,,Pathao Pay
866,R_200866,C_3134,D_3514,Khilgaon,Gulshan,2024-02-26 11:01:00,2024-02-26 11:42:00,41,10.4,258.39,3.8,3.3,Completed,,Nagad
867,R_200867,C_3304,D_3100,Dhanmondi,Gulshan,2024-01-03 13:45:00,2024-01-03 14:26:00,41,15.44,420.03,3.8,4.2,Completed,,bKash
868,R_200868,C_4285,D_3013,Motijheel,Cantonment,2024-05-18 19:30:00,2024-05-18 20:38:00,68,16.11,458.32,3.5,3.1,Completed,,Cash
869,R_200869,C_3993,D_3575,Motijheel,Mirpur,2024-09-16 00:26:00,2024-09-16 01:09:00,43,11.13,275.95,3.1,4.2,Completed,,Card
870,R_200870,C_4314,D_3442,Mohakhali,Baridhara,2024-12-20 14:24:00,2024-12-20 15:31:00,67,29.96,704.95,3.8,4.9,Completed,,bKash
871,R_200871,C_2895,D_3217,Mirpur,Old Dhaka,2024-08-05 18:04:00,2024-08-05 19:00:00,56,18.4,433.28,4.8,3.6,Completed,,Cash
872,R_200872,C_3302,D_3515,Farmgate,Mohakhali,2024-09-07 11:28:00,2024-09-07 12:32:00,64,16.47,502.33,4.7,3.8,Completed,,Card
873,R_200873,C_3901,D_3672,Uttara,Khilgaon,2024-11-11 11:22:00,2024-11-11 12:20:00,58,25.7,621.86,4.2,3.3,Completed,,Cash
874,R_200874,C_4456,D_3585,Rampura,Mohakhali,2024-12-20 13:20:00,2024-12-20 13:46:00,26,8.68,227.21,3.7,4.5,Canceled,Long waiting time,Nagad
875,R_200875,C_4095,D_3198,Cantonment,Savar,2024-10-10 09:36:00,2024-10-10 10:11:00,35,7.96,271.22,3.6,3.6,Canceled,Customer changed mind,Nagad
876,R_200876,C_3889,D_3471,Dhanmondi,Khilgaon,2024-02-27 09:44:00,2024-02-27 10:11:00,27,11.95,309.05,4.2,3.7,Canceled,Customer changed mind,Pathao Pay
877,R_200877,C_3894,D_3072,Gulshan,Rampura,2024-12-15 02:16:00,2024-12-15 03:27:00,71,31.86,924.51,3.8,3.5,Completed,,Cash
878,R_200878,C_4487,D_3663,Farmgate,Rampura,2024-12-19 09:29:00,2024-12-19 09:41:00,12,3.11,107.29,4.5,3.7,Completed,,Nagad
879,R_200879,C_3803,D_3439,Baridhara,Mirpur,2024-11-08 19:05:00,2024-11-08 19:24:00,19,7.12,192.6,3.3,3.5,Completed,,Card
880,R_200880,C_2398,D_3338,Khilgaon,Rampura,2024-11-24 09:02:00,2024-11-24 10:09:00,67,25.67,722.09,4.4,3.7,Completed,,Card
881,R_200881,C_4328,D_3282,Old Dhaka,Gulshan,2024-10-21 19:26:00,2024-10-21 19:34:00,8,1.92,70.36,3.6,4.9,Completed,,Card
882,R_200882,C_3947,D_3451,Khilgaon,Banani,2024-10-13 00:08:00,2024-10-13 00:29:00,21,4.61,126.84,4.3,3.1,Completed,,Card
883,R_200883,C_2608,D_3599,Gulshan,Banani,2024-06-28 00:27:00,2024-06-28 01:38:00,71,20.56,546.07,3.7,3.3,Completed,,Card
884,R_200884,C_4144,D_3384,Mohakhali,Cantonment,2024-04-27 03:49:00,2024-04-27 05:01:00,72,22.33,559.23,4.3,3.1,Completed,,Pathao Pay
885,R_200885,C_2919,D_3154,Banani,Old Dhaka,2024-10-31 03:47:00,2024-10-31 04:55:00,68,20.67,636.57,4.7,4.7,Completed,,Nagad
886,R_200886,C_2936,D_3208,Motijheel,Khilgaon,2024-12-15 11:19:00,2024-12-15 12:06:00,47,14.9,355.97,4.7,4.1,Completed,,Cash
887,R_200887,C_3830,D_3581,Farmgate,Dhanmondi,2024-08-28 15:08:00,2024-08-28 15:36:00,28,10.25,289.45,4.4,3.9,Completed,,Nagad
888,R_200888,C_3089,D_3566,Banani,Mirpur,2024-09-25 00:06:00,2024-09-25 00:19:00,13,5.52,134.2,3.4,3.5,Completed,,bKash
889,R_200889,C_3902,D_3101,Farmgate,Savar,2024-12-05 13:09:00,2024-12-05 13:23:00,14,3.26,84.9,3.4,4.1,Completed,,bKash
890,R_200890,C_3229,D_3583,Gulshan,Old Dhaka,2024-05-25 20:13:00,2024-05-25 21:14:00,61,23.78,519.74,4.2,3.9,Completed,,bKash
891,R_200891,C_4464,D_3278,Bashundhara R/A,Khilgaon,2024-10-02 13:27:00,2024-10-02 14:37:00,70,17.96,487.63,4.1,3.7,Completed,,Nagad
892,R_200892,C_3265,D_3641,Bashundhara R/A,Mirpur,2024-09-29 08:59:00,2024-09-29 10:09:00,70,21.49,450.2,3.9,3.6,Canceled,Long waiting time,Card
893,R_200893,C_4207,D_3188,Dhanmondi,Baridhara,2024-11-06 16:46:00,2024-11-06 17:55:00,69,18.11,521.98,4.4,4.9,Completed,,Pathao Pay
894,R_200894,C_3327,D_3161,Dhanmondi,Baridhara,2024-06-12 18:05:00,2024-06-12 18:30:00,25,6.7,191.6,4.2,3.8,Completed,,Pathao Pay
895,R_200895,C_3077,D_3484,Savar,Cantonment,2024-07-29 12:50:00,2024-07-29 13:37:00,47,17.68,520.48,3.6,4.1,Completed,,Cash
896,R_200896,C_3656,D_3057,Mohakhali,Motijheel,2024-02-05 19:30:00,2024-02-05 20:10:00,40,7.41,220.18,4.4,3.6,Completed,,Card
897,R_200897,C_3752,D_3392,Motijheel,Farmgate,2024-03-20 00:47:00,2024-03-20 01:19:00,32,11.1,283.9,3.1,3.3,Completed,,Nagad
898,R_200898,C_3925,D_3048,Baridhara,Khilgaon,2024-06-15 01:01:00,2024-06-15 02:08:00,67,16.58,526.52,3.1,3.1,Completed,,Nagad
899,R_200899,C_3514,D_3449,Savar,Banani,2024-11-05 08:51:00,2024-11-05 09:05:00,14,3.75,130.66,3.3,3.3,Completed,,Pathao Pay
900,R_200900,C_4302,D_3091,Bashundhara R/A,Dhanmondi,2024-07-17 05:25:00,2024-07-17 06:03:00,38,12.55,382.78,3.3,4.5,Completed,,Card
901,R_200901,C_3480,D_3457,Rampura,Savar,2024-09-13 18:39:00,2024-09-13 19:13:00,34,10.35,261.21,4.4,3.5,Completed,,Cash
902,R_200902,C_2575,D_3123,Khilgaon,Mohakhali,2024-05-27 11:08:00,2024-05-27 11:19:00,11,4.45,123.11,3.7,4.1,Canceled,Incorrect pickup location,Card
903,R_200903,C_4207,D_3504,Banani,Old Dhaka,2024-07-14 03:55:00,2024-07-14 04:09:00,14,4.66,173.97,4.1,4.6,Completed,,Cash
904,R_200904,C_4351,D_3480,Old Dhaka,Khilgaon,2024-09-25 21:10:00,2024-09-25 22:10:00,60,24.05,605.09,5,3.3,Completed,,Pathao Pay
905,R_200905,C_4357,D_3348,Bashundhara R/A,Farmgate,2024-01-12 00:07:00,2024-01-12 00:14:00,7,2.02,75.96,3.8,3,Completed,,Pathao Pay
906,R_200906,C_3061,D_3229,Old Dhaka,Khilgaon,2024-07-17 06:30:00,2024-07-17 07:00:00,30,11.64,316.85,4.8,4.7,Completed,,Pathao Pay
907,R_200907,C_2845,D_3316,Uttara,Mirpur,2024-12-18 06:21:00,2024-12-18 06:31:00,10,3.9,134.57,3.7,3.6,Completed,,Pathao Pay
908,R_200908,C_2827,D_3311,Uttara,Mohakhali,2024-08-15 16:00:00,2024-08-15 16:32:00,32,12.43,265.36,4.9,3.2,Canceled,Driver no-show,bKash
909,R_200909,C_2855,D_3390,Gulshan,Bashundhara R/A,2024-05-21 11:47:00,2024-05-21 12:40:00,53,17.99,390.11,4,4.2,Completed,,Pathao Pay
910,R_200910,C_2859,D_3124,Bashundhara R/A,Rampura,2024-02-26 12:12:00,2024-02-26 13:10:00,58,13.43,436.5,3.7,3.5,Completed,,bKash
911,R_200911,C_2067,D_3008,Mohakhali,Baridhara,2024-05-30 11:05:00,2024-05-30 11:55:00,50,13.87,322.56,4.9,4.3,Completed,,Cash
912,R_200912,C_3597,D_3483,Gulshan,Banani,2024-02-04 13:57:00,2024-02-04 14:33:00,36,8.2,178.88,3.3,3.9,Completed,,Nagad
913,R_200913,C_2860,D_3677,Banani,Motijheel,2024-02-19 10:07:00,2024-02-19 11:05:00,58,13.14,423.46,4.5,4.6,Completed,,Cash
914,R_200914,C_2666,D_3031,Bashundhara R/A,Dhanmondi,2024-07-28 11:19:00,2024-07-28 11:57:00,38,13.22,262.99,3.1,3.9,Completed,,Pathao Pay
915,R_200915,C_3670,D_3048,Farmgate,Mohakhali,2024-02-29 00:26:00,2024-02-29 00:51:00,25,5.18,139.37,3.8,3.1,Canceled,Long waiting time,bKash
916,R_200916,C_4199,D_3451,Uttara,Cantonment,2024-02-27 03:59:00,2024-02-27 05:04:00,65,19.94,597.53,4.3,3.7,Completed,,Cash
917,R_200917,C_3958,D_3505,Rampura,Cantonment,2024-03-14 17:51:00,2024-03-14 19:01:00,70,15.05,465.59,3.2,3.2,Completed,,Nagad
918,R_200918,C_2432,D_3256,Dhanmondi,Banani,2024-09-28 00:17:00,2024-09-28 01:04:00,47,17.48,443.4,4,5,Completed,,Pathao Pay
919,R_200919,C_3344,D_3433,Motijheel,Khilgaon,2024-10-18 05:12:00,2024-10-18 05:21:00,9,3.44,127.57,4.6,5,Completed,,Cash
920,R_200920,C_2975,D_3166,Mohakhali,Motijheel,2024-12-26 05:29:00,2024-12-26 06:18:00,49,11.3,360.72,3.8,5,Completed,,Card
921,R_200921,C_4236,D_3451,Mirpur,Rampura,2024-08-10 03:10:00,2024-08-10 03:58:00,48,13.01,398.63,4.6,4,Completed,,Cash
922,R_200922,C_3403,D_3532,Banani,Mirpur,2024-06-27 10:18:00,2024-06-27 11:32:00,74,15.84,357.44,3.2,4.1,Completed,,Card
923,R_200923,C_3258,D_3464,Mohakhali,Farmgate,2024-11-19 07:48:00,2024-11-19 08:58:00,70,16.28,481.58,3,4.5,Completed,,Nagad
924,R_200924,C_2622,D_3577,Cantonment,Farmgate,2024-04-07 22:08:00,2024-04-07 22:59:00,51,16.61,477.19,3.3,3.3,Completed,,Nagad
925,R_200925,C_2927,D_3156,Farmgate,Old Dhaka,2024-05-28 17:42:00,2024-05-28 18:38:00,56,14.56,458.94,4.8,3.9,Completed,,Card
926,R_200926,C_2002,D_3077,Banani,Rampura,2024-03-22 02:40:00,2024-03-22 02:53:00,13,2.55,81.33,4.6,4.5,Completed,,Pathao Pay
927,R_200927,C_3603,D_3164,Khilgaon,Mohakhali,2024-06-14 05:47:00,2024-06-14 06:36:00,49,9.75,313.74,4.8,3.2,Completed,,Pathao Pay
928,R_200928,C_2844,D_3455,Uttara,Khilgaon,2024-08-12 13:59:00,2024-08-12 14:19:00,20,6.41,191.14,4.2,3.5,Completed,,Cash
929,R_200929,C_4217,D_3625,Bashundhara R/A,Uttara,2024-11-25 00:38:00,2024-11-25 01:17:00,39,17.02,351.49,3.5,4.3,Completed,,Pathao Pay
930,R_200930,C_3996,D_3299,Dhanmondi,Farmgate,2024-11-09 21:13:00,2024-11-09 22:04:00,51,12.5,382.39,4.4,3.9,Completed,,Cash
931,R_200931,C_3148,D_3283,Savar,Banani,2024-02-08 07:38:00,2024-02-08 08:15:00,37,16.48,335.1,4.6,3.5,Completed,,Nagad
932,R_200932,C_3777,D_3682,Banani,Mirpur,2024-01-04 08:24:00,2024-01-04 09:17:00,53,18.22,551.61,3.1,3.2,Completed,,Cash
933,R_200933,C_4358,D_3098,Mirpur,Baridhara,2024-08-31 12:22:00,2024-08-31 13:20:00,58,23.21,638.64,4.3,3.9,Completed,,Nagad
934,R_200934,C_2153,D_3409,Cantonment,Baridhara,2024-02-14 00:10:00,2024-02-14 00:18:00,8,1.91,71.13,3.7,3.6,Completed,,Cash
935,R_200935,C_3871,D_3260,Motijheel,Cantonment,2024-01-17 12:37:00,2024-01-17 13:17:00,40,12.02,252.42,5,3.5,Completed,,Pathao Pay
936,R_200936,C_4288,D_3561,Khilgaon,Motijheel,2024-06-09 12:10:00,2024-06-09 12:37:00,27,11.02,338.32,4.2,4.5,Completed,,Pathao Pay
937,R_200937,C_3297,D_3314,Mirpur,Savar,2024-11-15 03:34:00,2024-11-15 04:42:00,68,23.98,673.39,4.7,4,Completed,,bKash
938,R_200938,C_3481,D_3164,Uttara,Motijheel,2024-12-23 20:47:00,2024-12-23 21:31:00,44,18.72,525.47,4.5,4.1,Completed,,Cash
939,R_200939,C_2814,D_3096,Mirpur,Rampura,2024-02-29 02:34:00,2024-02-29 03:12:00,38,8.34,211.24,3.3,3.8,Completed,,Card
940,R_200940,C_4336,D_3085,Motijheel,Dhanmondi,2024-05-19 22:44:00,2024-05-19 23:08:00,24,8.65,214.01,4.7,5,Completed,,Pathao Pay
941,R_200941,C_3804,D_3664,Baridhara,Dhanmondi,2024-10-18 23:41:00,2024-10-18 23:48:00,7,2.88,97.32,4.1,5,Completed,,Pathao Pay
942,R_200942,C_4125,D_3595,Mohakhali,Khilgaon,2024-03-12 11:12:00,2024-03-12 12:03:00,51,20.24,455.74,4.8,4.9,Completed,,Card
943,R_200943,C_2316,D_3138,Motijheel,Cantonment,2024-01-07 16:09:00,2024-01-07 16:30:00,21,4.33,165.32,4.4,4.1,Completed,,Nagad
944,R_200944,C_2934,D_3357,Rampura,Khilgaon,2024-03-23 16:30:00,2024-03-23 16:41:00,11,3.35,109.72,3.1,5,Completed,,bKash
945,R_200945,C_4290,D_3666,Gulshan,Savar,2024-07-07 08:04:00,2024-07-07 08:27:00,23,4.54,140.12,3.6,3.5,Canceled,Driver no-show,Nagad
946,R_200946,C_4011,D_3442,Rampura,Baridhara,2024-10-24 11:46:00,2024-10-24 12:48:00,62,16.35,457.19,3.5,4.6,Completed,,bKash
947,R_200947,C_2591,D_3553,Khilgaon,Old Dhaka,2024-07-23 23:20:00,2024-07-24 00:10:00,50,16.93,483.53,3.1,3.8,Completed,,Pathao Pay
948,R_200948,C_3020,D_3616,Baridhara,Uttara,2024-09-30 23:18:00,2024-10-01 00:26:00,68,25.62,585.05,3.8,4.4,Completed,,bKash
949,R_200949,C_3562,D_3486,Uttara,Cantonment,2024-07-09 18:53:00,2024-07-09 19:43:00,50,11.4,289.11,3.2,3.5,Completed,,Card
950,R_200950,C_2335,D_3348,Bashundhara R/A,Baridhara,2024-11-13 07:43:00,2024-11-13 07:55:00,12,5.34,127.37,3.3,4.9,Completed,,Cash
951,R_200951,C_3339,D_3394,Banani,Gulshan,2024-03-16 05:36:00,2024-03-16 05:49:00,13,5.69,147.71,3.4,3.4,Completed,,Pathao Pay
952,R_200952,C_4457,D_3384,Old Dhaka,Uttara,2024-05-20 01:05:00,2024-05-20 01:32:00,27,8.56,266.63,4.2,4.9,Canceled,Driver no-show,Card
953,R_200953,C_3194,D_3111,Motijheel,Khilgaon,2024-09-30 05:26:00,2024-09-30 05:43:00,17,5.34,174.74,4.8,4.9,Canceled,Incorrect pickup location,bKash
954,R_200954,C_3835,D_3120,Khilgaon,Farmgate,2024-11-28 13:44:00,2024-11-28 14:07:00,23,5.63,180.34,3.8,3.7,Canceled,Long waiting time,Nagad
955,R_200955,C_2405,D_3533,Mirpur,Khilgaon,2024-01-31 13:01:00,2024-01-31 14:14:00,73,23.42,667.15,3.6,3.3,Completed,,Card
956,R_200956,C_3747,D_3414,Mohakhali,Mirpur,2024-04-24 23:28:00,2024-04-25 00:14:00,46,15.25,412.19,5,4.5,Completed,,Cash
957,R_200957,C_4161,D_3043,Dhanmondi,Mirpur,2024-07-27 05:12:00,2024-07-27 06:26:00,74,16.78,386.16,3.1,4.9,Completed,,Card
958,R_200958,C_4203,D_3054,Cantonment,Khilgaon,2024-05-23 00:27:00,2024-05-23 00:54:00,27,8.57,245.2,3.4,3.9,Completed,,Pathao Pay
959,R_200959,C_3312,D_3075,Rampura,Dhanmondi,2024-04-22 17:23:00,2024-04-22 17:29:00,6,1.15,63.97,3.2,3.6,Canceled,Traffic,Pathao Pay
960,R_200960,C_3598,D_3234,Motijheel,Savar,2024-06-09 22:50:00,2024-06-09 23:26:00,36,12.52,302.59,4.4,4.4,Canceled,Traffic,Pathao Pay
961,R_200961,C_3117,D_3420,Rampura,Gulshan,2024-06-02 10:35:00,2024-06-02 11:04:00,29,11.61,309,4.3,3.8,Completed,,bKash
962,R_200962,C_2528,D_3679,Rampura,Dhanmondi,2024-11-25 03:52:00,2024-11-25 04:17:00,25,10.59,276.37,3.7,4.9,Completed,,bKash
963,R_200963,C_3167,D_3550,Banani,Cantonment,2024-03-15 15:53:00,2024-03-15 16:13:00,20,5.73,188.08,3.2,4.7,Completed,,Nagad
964,R_200964,C_2147,D_3481,Bashundhara R/A,Mirpur,2024-11-04 16:57:00,2024-11-04 17:51:00,54,12.41,373.07,3.5,4.2,Completed,,Pathao Pay
